playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478970,2025,Jalen Chatfield,CAR,D,5on4,8,31.0,3.0,1.58,0.0,0.87,1.0,0.88,0.0,0.87,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,0.43,46.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8480834,2025,Ty Emberson,EDM,D,other,6,35.0,1.0,0.57,0.0,0.0,0.0,0.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8480834,2025,Ty Emberson,EDM,D,all,6,4386.0,112.0,1.22,0.54,0.42,0.5,0.45,0.47,0.45,36.0,3.36,0.07,0.16,0.99,0.1,2.13,1.54,0.06,0.07,0.06,0.0,1.0,3.0,2.0,7.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,16.0,0.0,3.0,5.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,11.79,5.0,5.07,2.0,0.03,0.0,0.0,0.11,0.11,0.09,112.0,4.0,10.0,22.0,76.0,12.0,22.0,9.0,69.0,0.0,0.0,17363.0,0.0,0.0,0.0,6.0,39.2,3.12,3.07,3.15,3.1,37.0,15.0,20.0,72.0,4.0,3.0,1.0,41.0,7.0,4.0,0.98,0.88,1.27,1.0,1.0,2.0,71.97,52.0,52.15,0.47,0.98,0.98,2.61,2.64,2.6,41.41,2.63,2.59,2.6,2.56,33.0,25.0,15.0,73.0,3.0,4.0,0.0,49.0,7.0,2.0,1.37,0.71,0.54,1.0,1.0,1.0,72.62,58.0,58.38,0.5,0.33,0.33,2.8,2.79,2.76,14.06,19.38,255.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0
8480834,2025,Ty Emberson,EDM,D,5on5,6,4275.0,107.0,1.22,0.55,0.46,0.5,0.46,0.48,0.45,36.0,3.36,0.07,0.16,0.99,0.1,2.13,1.54,0.06,0.07,0.06,0.0,1.0,3.0,2.0,7.0,12.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,16.0,0.0,3.0,5.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,11.79,5.0,5.07,2.0,0.03,0.0,0.0,0.11,0.11,0.09,107.0,4.0,10.0,22.0,71.0,12.0,21.0,8.0,66.0,0.0,0.0,13890.0,0.0,0.0,0.0,6.0,39.2,3.12,3.07,3.15,3.1,37.0,15.0,20.0,72.0,4.0,3.0,1.0,41.0,7.0,4.0,0.98,0.88,1.27,1.0,1.0,2.0,71.97,52.0,52.15,0.47,0.98,0.98,2.61,2.64,2.6,40.63,2.55,2.51,2.52,2.49,33.0,24.0,15.0,72.0,3.0,4.0,0.0,48.0,7.0,2.0,1.3,0.71,0.54,1.0,1.0,1.0,71.62,57.0,57.38,0.49,0.33,0.33,2.72,2.71,2.68,8.73,10.08,206.0,246.0,0.34,0.0,5.0,1.0,4.0,0.0
8480834,2025,Ty Emberson,EDM,D,4on5,6,73.0,3.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.07,0.07,0.07,0.07,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.08,0.08,0.08,0.0,1.58,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
8480834,2025,Ty Emberson,EDM,D,5on4,6,3.0,1.0,-0.07,0.0,0.96,0.0,0.86,0.0,0.86,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.02,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8481557,2025,Matt Boldy,MIN,L,other,11,1215.0,13.0,12.53,0.51,0.65,0.54,0.19,0.54,0.27,28.0,6.76,3.56,0.43,0.94,0.19,2.18,1.71,2.89,3.56,2.89,1.0,0.0,6.0,3.0,2.0,11.0,5.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,7.0,0.1,0.0,3.46,0.0,0.0,4.0,11.0,9.0,9.0,0.0,0.11,0.25,0.66,3.0,3.0,2.43,13.0,0.0,4.0,1.0,8.0,1.0,3.0,5.0,4.0,1.0,2.0,595.0,0.0,2.0,1.0,0.0,19.48,6.45,5.74,6.45,5.74,16.0,11.0,5.0,32.0,7.0,2.0,0.0,11.0,6.0,10.0,0.5,0.82,5.13,1.0,1.0,5.0,32.0,27.0,27.0,0.35,0.66,0.66,6.14,6.14,5.5,16.65,6.26,4.88,6.26,4.88,15.0,8.0,4.0,27.0,6.0,5.0,0.0,6.0,7.0,10.0,0.34,1.0,4.92,0.0,1.0,5.0,27.0,23.0,23.0,0.37,1.79,1.79,4.84,4.84,4.11,0.78,0.43,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8481557,2025,Matt Boldy,MIN,L,all,11,15572.0,279.0,13.9,0.51,0.4,0.54,0.41,0.54,0.42,20.0,55.03,7.41,4.03,10.86,1.68,28.91,21.12,6.66,7.51,6.76,5.0,1.0,48.0,26.0,20.0,94.0,13.0,7.0,7.0,1.0,13.0,1.0,26.0,20.0,41.0,67.0,2.0,4.0,21.0,19.0,3.0,11.0,58.0,4.0,12.0,1.68,0.52,5.21,1.0,0.0,6.0,95.93,74.0,75.35,1.0,0.93,0.76,0.99,7.34,7.42,6.79,279.0,57.0,41.0,52.0,129.0,27.0,35.0,64.0,153.0,21.0,21.0,27361.0,4.0,10.0,5.0,8.0,168.94,18.5,17.42,18.6,17.53,148.0,81.0,67.0,296.0,20.0,18.0,1.0,173.0,32.0,24.0,4.67,3.88,9.94,6.0,4.0,10.0,300.2,229.0,231.69,2.95,2.84,2.84,18.6,18.72,17.84,141.46,18.12,16.34,18.16,16.38,128.0,68.0,59.0,255.0,19.0,18.0,1.0,131.0,43.0,22.0,4.02,5.29,8.81,6.0,3.0,10.0,253.91,196.0,196.51,2.36,4.33,4.33,16.14,16.14,15.16,14.65,21.96,347.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0
8481557,2025,Matt Boldy,MIN,L,5on5,11,10234.0,207.0,13.9,0.45,0.46,0.49,0.42,0.48,0.43,39.0,26.24,2.05,1.65,5.29,0.78,13.03,11.21,2.01,2.15,2.11,3.0,1.0,22.0,12.0,11.0,45.0,6.0,2.0,3.0,1.0,7.0,0.0,11.0,11.0,20.0,32.0,1.0,2.0,8.0,17.0,2.0,7.0,29.0,2.0,3.0,0.97,0.31,0.77,1.0,0.0,1.0,46.93,34.0,35.35,1.0,0.34,0.42,0.3,2.09,2.17,2.16,207.0,33.0,21.0,45.0,108.0,22.0,25.0,44.0,116.0,8.0,12.0,23781.0,2.0,8.0,4.0,8.0,91.18,6.75,6.53,6.86,6.64,83.0,41.0,44.0,168.0,9.0,10.0,1.0,100.0,16.0,8.0,2.66,1.96,2.14,5.0,2.0,2.0,172.2,124.0,126.69,1.15,2.03,2.03,5.87,6.0,5.92,95.55,8.14,7.88,8.18,7.92,80.0,53.0,44.0,177.0,5.0,10.0,0.0,97.0,29.0,7.0,2.79,3.54,1.81,4.0,1.0,0.0,175.91,133.0,133.51,1.31,2.19,2.19,7.26,7.27,7.1,12.81,15.31,310.0,421.0,0.12,0.07,5.0,8.0,3.0,4.0
8481557,2025,Matt Boldy,MIN,L,4on5,11,1138.0,30.0,13.9,0.07,0.06,0.11,0.1,0.13,0.11,36.0,2.09,0.14,0.11,0.27,0.06,0.8,1.64,0.13,0.14,0.13,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.03,0.0,0.0,0.17,0.17,0.16,30.0,0.0,16.0,2.0,12.0,1.0,7.0,7.0,15.0,1.0,7.0,1960.0,2.0,0.0,0.0,0.0,3.61,0.28,0.27,0.28,0.27,4.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.04,0.0,0.0,0.32,0.32,0.32,24.83,3.5,3.37,3.5,3.37,28.0,6.0,8.0,42.0,8.0,3.0,1.0,22.0,7.0,5.0,0.67,0.75,2.08,2.0,1.0,5.0,42.0,34.0,34.0,0.63,0.35,0.35,3.79,3.79,3.69,0.4,6.22,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
8481557,2025,Matt Boldy,MIN,L,5on4,11,2985.0,29.0,13.9,0.96,1.0,0.91,1.0,0.92,1.0,29.0,19.94,1.66,1.84,4.38,0.66,12.9,6.56,1.63,1.66,1.63,1.0,0.0,18.0,10.0,7.0,35.0,2.0,1.0,3.0,0.0,4.0,1.0,13.0,6.0,17.0,27.0,0.0,0.0,11.0,2.0,0.0,3.0,24.0,2.0,2.0,0.47,0.21,0.98,0.0,0.0,1.0,35.0,28.0,28.0,0.0,0.46,0.08,0.04,2.08,2.08,2.04,29.0,24.0,0.0,4.0,1.0,3.0,0.0,8.0,18.0,11.0,0.0,1025.0,0.0,0.0,0.0,0.0,54.67,5.02,4.89,5.02,4.89,45.0,28.0,18.0,91.0,4.0,6.0,0.0,57.0,10.0,6.0,1.24,1.11,2.66,0.0,1.0,3.0,91.0,73.0,73.0,1.4,0.15,0.15,6.26,6.26,6.09,4.44,0.22,0.22,0.22,0.22,5.0,1.0,3.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.04,0.0,0.0,0.26,0.26,0.26,0.66,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482731,2025,Tyson Hinds,ANA,D,other,9,89.0,2.0,-0.2,1.0,0.47,0.5,0.74,1.0,0.58,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,547.0,0.0,0.0,0.0,1.0,0.6,0.06,0.06,0.06,0.06,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.66,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8482731,2025,Tyson Hinds,ANA,D,all,9,5945.0,150.0,0.97,0.35,0.56,0.48,0.57,0.47,0.56,49.0,6.94,0.19,0.35,1.94,0.24,3.94,3.35,0.19,0.19,0.19,0.0,1.0,1.0,9.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,10.0,0.0,0.0,0.0,17.0,2.0,2.0,10.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,11.04,10.0,10.13,2.0,0.07,0.0,0.0,0.26,0.26,0.26,150.0,18.0,9.0,21.0,102.0,17.0,21.0,20.0,92.0,0.0,0.0,26604.0,0.0,4.0,2.0,5.0,43.07,2.67,2.65,2.7,2.68,32.0,28.0,19.0,79.0,4.0,1.0,1.0,52.0,6.0,2.0,1.34,0.82,0.52,2.0,0.0,2.0,78.96,60.0,60.48,0.55,0.3,0.3,2.92,2.99,2.98,50.53,5.02,4.54,5.18,4.64,47.0,20.0,18.0,85.0,5.0,6.0,1.0,41.0,21.0,5.0,1.16,2.51,1.34,1.0,3.0,1.0,87.3,67.0,68.25,0.78,1.46,1.46,4.34,4.42,4.19,28.11,22.31,510.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0
8482731,2025,Tyson Hinds,ANA,D,5on5,9,5111.0,124.0,0.97,0.37,0.55,0.51,0.55,0.49,0.56,53.0,6.94,0.19,0.35,1.94,0.24,3.94,3.35,0.19,0.19,0.19,0.0,1.0,1.0,9.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0,10.0,0.0,0.0,0.0,17.0,2.0,2.0,10.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,11.04,10.0,10.13,2.0,0.07,0.0,0.0,0.26,0.26,0.26,124.0,18.0,6.0,20.0,80.0,16.0,18.0,16.0,74.0,0.0,0.0,21362.0,0.0,2.0,1.0,3.0,39.63,2.35,2.32,2.38,2.36,29.0,26.0,19.0,74.0,3.0,1.0,1.0,48.0,6.0,1.0,1.23,0.82,0.3,2.0,0.0,1.0,73.96,55.0,55.48,0.49,0.3,0.3,2.53,2.6,2.59,43.65,4.08,3.65,4.24,3.75,42.0,16.0,14.0,72.0,5.0,5.0,1.0,39.0,15.0,4.0,1.09,1.85,1.14,1.0,3.0,1.0,74.3,58.0,59.25,0.63,1.26,1.26,3.45,3.53,3.34,16.45,13.6,390.0,315.0,0.47,0.02,12.0,1.0,9.0,1.0
8482731,2025,Tyson Hinds,ANA,D,4on5,9,745.0,24.0,0.82,0.22,0.01,0.25,0.08,0.31,0.05,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,1.0,20.0,1.0,2.0,4.0,17.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,2.84,0.27,0.27,0.27,0.27,3.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,0.06,0.0,0.21,0.0,0.0,1.0,4.0,4.0,4.0,0.03,0.0,0.0,0.3,0.3,0.3,6.88,0.94,0.89,0.94,0.89,5.0,4.0,3.0,12.0,0.0,1.0,0.0,2.0,6.0,1.0,0.07,0.67,0.2,0.0,0.0,0.0,12.0,9.0,9.0,0.16,0.2,0.2,0.89,0.89,0.85,0.06,5.5,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0
8482731,2025,Tyson Hinds,ANA,D,5on4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482730,2025,Brandt Clarke,LAK,D,other,4,308.0,5.0,1.38,0.26,0.0,0.47,0.1,0.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,381.0,0.0,0.0,0.0,3.0,3.98,0.85,0.84,0.85,0.84,5.0,0.0,2.0,7.0,2.0,0.0,0.0,2.0,2.0,1.0,0.09,0.32,0.43,0.0,1.0,1.0,7.0,5.0,5.0,0.13,0.0,0.0,0.97,0.97,0.96,3.39,2.47,2.1,2.47,2.1,3.0,2.0,3.0,8.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.11,2.37,0.0,0.0,2.0,8.0,5.0,5.0,0.04,0.0,0.0,2.51,2.51,2.13,0.0,0.27,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8482730,2025,Brandt Clarke,LAK,D,all,4,4743.0,105.0,1.38,0.4,0.45,0.53,0.43,0.53,0.41,11.0,6.23,0.1,0.28,1.61,0.19,3.89,2.93,0.1,0.1,0.1,0.0,1.0,5.0,4.0,6.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,5.0,9.0,0.0,0.0,0.0,3.0,0.0,4.0,9.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,14.88,9.0,8.97,1.0,0.05,0.0,0.0,0.16,0.16,0.16,105.0,20.0,5.0,15.0,65.0,9.0,18.0,19.0,59.0,0.0,0.0,10121.0,0.0,0.0,0.0,13.0,42.43,3.24,3.2,3.22,3.18,35.0,23.0,34.0,92.0,3.0,2.0,0.0,45.0,10.0,3.0,1.07,1.3,0.87,1.0,1.0,1.0,90.7,58.0,56.94,0.66,0.25,0.25,3.65,3.62,3.58,36.55,4.85,4.42,4.9,4.47,33.0,18.0,29.0,80.0,6.0,1.0,0.0,38.0,8.0,5.0,1.21,1.04,2.6,3.0,1.0,2.0,82.81,51.0,53.18,0.43,0.13,0.13,5.16,5.21,4.76,7.76,9.47,151.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0
8482730,2025,Brandt Clarke,LAK,D,5on5,4,3639.0,91.0,1.38,0.47,0.43,0.52,0.42,0.52,0.4,17.0,5.58,0.09,0.24,1.46,0.17,3.38,2.67,0.09,0.09,0.09,0.0,0.0,4.0,4.0,5.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,12.88,8.0,7.97,1.0,0.05,0.0,0.0,0.14,0.14,0.14,91.0,18.0,3.0,14.0,56.0,8.0,15.0,17.0,51.0,0.0,0.0,8219.0,0.0,0.0,0.0,10.0,32.54,1.82,1.8,1.8,1.78,24.0,21.0,27.0,72.0,1.0,2.0,0.0,38.0,5.0,2.0,0.83,0.56,0.43,1.0,0.0,0.0,70.7,45.0,43.94,0.38,0.25,0.25,1.95,1.92,1.9,29.3,2.06,2.0,2.11,2.05,26.0,15.0,26.0,67.0,4.0,1.0,0.0,34.0,6.0,1.0,1.07,0.75,0.23,3.0,1.0,0.0,69.81,41.0,43.18,0.36,0.13,0.13,2.29,2.34,2.28,5.12,6.7,123.0,167.0,0.19,0.06,8.0,2.0,5.0,2.0
